C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing001.jpg, 128.47501880787038
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing002.jpg, 128.42089940200617
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing003.jpg, 128.45304446373456
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing004.jpg, 128.3660373263889
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing005.jpg, 128.4828375771605
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing006.jpg, 128.46600742669753
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing007.jpg, 128.64704427083333
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing008.jpg, 128.54380497685185
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing009.jpg, 128.49736062885802
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing010.jpg, 128.47675925925927
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing011.jpg, 128.63307388117283
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing012.jpg, 128.5331539351852
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing013.jpg, 128.42360580632717
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing014.jpg, 128.45538387345678
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing015.jpg, 128.57569010416665
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing016.jpg, 128.58589072145062
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing017.jpg, 128.67915075231483
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing018.jpg, 128.54182050540123
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing019.jpg, 128.56800588348764
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing020.jpg, 128.6425217013889
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing021.jpg, 128.53829041280864
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing022.jpg, 128.4986612654321
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing023.jpg, 128.85720003858026
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing024.jpg, 128.6005353009259
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing025.jpg, 128.47557581018518
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing026.jpg, 128.46933834876543
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing027.jpg, 128.64767023533952
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing028.jpg, 128.5158270640432
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing029.jpg, 128.37125434027777
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing030.jpg, 128.39250916280864
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing031.jpg, 128.24392891589505
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing032.jpg, 128.31030140817901
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing033.jpg, 128.72851948302468
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing034.jpg, 128.5993711419753
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing035.jpg, 128.5594217785494
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing036.jpg, 128.65806761188273
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing037.jpg, 128.41147810570988
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing038.jpg, 128.49214409722222
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing039.jpg, 128.5694492669753
C:/Users/PughG/Desktop/Foy Lab/SLC Wing Photos/Moove/3rd Spray/Pre\Wing040.jpg, 128.5384939236111
